"","TRANSECT","TRAP_START","PeriodID","JulianDate","month","year","Effort","Woylie_Caps","Chuditch_Caps","Quenda_Caps","Koomal_Caps","Round","prop.2yrsburnt.500m.transect","prop.2yrsburnt.1km.transect","prop.great10yrs.unburnt.500m.transect","prop.great10yrs.unburnt.1km.transect","prop.great20yrs.unburnt.500m.transect","prop.great20yrs.unburnt.1km.transect","prop.burnttwice.500m.transect","prop.burntthree.500m.transect","tsf.cat.shannon.diversity","prop_burnt_transect","prop_moderate_transect","prop_severe_transect","severity_diversity","pa_severe_transect","prop.5yrsharvest.500m.transect","prop.20yrsharvest.500m.transect","prop.great20yrsharvest.500m.transect","prop.5yrsharvest.1km.transect","prop.20yrsharvest.1km.transect","prop.great20yrsharvest.1km.transect","tsh.shannon.diversity","Year","BaitIntensity.Transect.Twelve","Rain.TwelveMonths","Rain.PrvAutumn","mean.smNDVI","ndvi.monthly.anomaly","prop.pasture.1km","prop.pasture.5km","DistCentroidPasture","Distance.Assets","RoadLength1km","RoadLength5km","mean.annual.precip","rain.anomaly.twelve","valleys.prop.area","Woylie_Abundance","Woylie_SD","Koomal_Abundance","Koomal_SD","Chuditch_Abundance","Chuditch_SD","Quenda_PA"
"44","Camelar",2004-11-02,10,307,11,2004,200,12,1,5,6,"Nov_2004",0.774913693901036,0.740035481963335,0.010126582278481,0.0376108811354228,0.010126582278481,0.0374926079243051,0.774453394706559,0,0.57661701304329,0.715787033459547,0.617031141333745,0.0987558921258017,1.42968235539233,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2004,24.3824501037598,509.987365722656,175.61979675293,66.7471533203125,-0.178019040093143,0.00823914974424944,0.0869406993313603,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.176943698939653,0.108121575295959,14.225,18,37.1056666666667,81,1.87933333333333,5,1
"45","Camelar",2005-11-01,12,305,11,2005,200,2,0,3,16,"Nov_2005",0.986881472957422,0.947250147841514,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0.986881472957422,0,0.0834244574145251,0.924117147052005,0.699404991886253,0.224712155165752,1.37040890118466,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2005,24.3548164367676,820.838745117188,100.879371643066,66.7471533203125,-0.0935840607347936,0.0079022328402095,0.0793467061273704,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.324731839907139,0.108121575295959,2.44633333333333,4,71.9063333333333,145,0.693666666666667,3,1
"46","Camelar",2006-03-28,13,87,3,2006,200,0,0,4,27,"Mar_2006",0.986881472957422,0.947250147841514,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0.986881472957422,0,0.0834244574145251,0.924117147052005,0.699404991886253,0.224712155165752,1.37040890118466,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2006,28.8823108673096,890.13037109375,295.128356933594,66.7471533203125,0.0626354586941031,0.00615639070109345,0.0777989696371807,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.436559922726237,0.108121575295959,0.164333333333333,1,114.837666666667,221,0.712666666666667,3,1
"47","Camelar",2006-10-31,14,304,10,2006,200,0,0,3,39,"Oct_2006",0.986881472957422,0.947250147841514,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0851357253761457,0.924117147052005,0.699404991886253,0.224712155165752,1.37040890118466,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2006,23.4410800933838,579.360107421875,295.128356933594,66.7471533203125,0.00963687862519016,0.00615639070109345,0.0777989696371807,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.0649847054134779,0.108121575295959,0.035,1,156.400666666667,295,0.92,4,1
"48","Camelar",2007-03-27,15,86,3,2007,200,0,2,0,41,"Mar_2007",0.986881472957422,0.947250147841514,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0851357253761457,0.924117147052005,0.699404991886253,0.224712155165752,1.37040890118466,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2007,24.5498466491699,473.587280273438,77.6037750244141,66.7471533203125,-0.0905860680694826,0.00419614689577016,0.0777902005919106,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.235688918334769,0.108121575295959,0.1,1,155.637666666667,292.025,2.93366666666667,6,0
"49","Camelar",2007-11-06,16,310,11,2007,200,1,0,1,24,"Nov_2007",0.212428078250863,0.207569485511532,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.591891596159389,0.208330113592458,0.0823738505525075,0.125956263039951,0.782328713125632,1,0,0,0.788884174798473,0,0,0.737940250894512,0,2007,23.6597919464111,650.375915527344,77.6037750244141,66.7471533203125,-0.0485016631450079,0.00419614689577016,0.0777902005919106,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.0496259933305477,0.108121575295959,1.128,2,97.959,192.025,1.71866666666667,5,1
"50","Camelar",2008-11-04,18,309,11,2008,200,2,1,0,21,"Nov_2008",0,0,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2008,19.1416893005371,676.123718261719,108.669311523438,66.7471533203125,-0.0812233591745271,0.00419614689577016,0.100072344623479,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.0911797507436496,0.108121575295959,2.651,5,96.0156666666667,187,3.57166666666667,9,0
"51","Camelar",2009-11-03,20,307,11,2009,200,9,3,3,25,"Nov_2009",0,0,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2009,23.7175521850586,701.470458984375,221.288223266602,66.7471533203125,-0.00570862604711899,0.00477809427547551,0.100747561109284,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.132086243855619,0.108121575295959,9.82866666666667,12,97.403,185.025,6.52433333333333,12.0250000000001,1
"52","Camelar",2010-11-02,22,306,11,2010,200,7,6,8,16,"Nov_2010",0,0,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2010,23.7268829345703,378.197570800781,105.159530639648,66.7471533203125,-0.120143136203327,0.00358357070660663,0.091754905184698,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.389636068234325,0.108121575295959,8.771,12,74.3836666666667,150,11.6893333333333,20,1
"53","Camelar",2011-11-08,24,312,11,2011,200,17,1,0,17,"Nov_2011",0,0,0.0126582278481013,0.0439976345357776,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2011,28.6253986358643,712.070861816406,107.12410736084,66.7471533203125,0.0058476569118989,0.00367545713498116,0.0911235339252439,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.149193978146876,0.108121575295959,17.3363333333333,20,60.1306666666667,116,4.37533333333333,11,0
"54","Camelar",2012-05-01,25,122,5,2012,200,8,0,4,7,"May_2012",0,0,0.0131185270425777,0.0443524541691307,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2012,29.4556293487549,660.546875,109.756385803223,66.7471533203125,0.116624048072822,0.00468620784710098,0.0876334539077058,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,0.0660406593486695,0.108121575295959,9.746,13,43.9773333333333,90,3.04233333333333,8,1
"55","Camelar",2012-11-06,26,311,11,2012,200,9,1,2,12,"Nov_2012",0,0,0.0131185270425777,0.0443524541691307,0.010126582278481,0.0374926079243051,0,0,0.0796159714319523,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2012,28.9641151428223,534.175720214844,109.756385803223,66.7471533203125,-0.0134723718860131,0.00468620784710098,0.0876334539077058,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.137906697407535,0.108121575295959,11.663,16,43.5883333333333,87,2.27966666666667,6,1
"56","Camelar",2013-04-02,27,92,4,2013,200,7,0,0,8,"Apr_2013",0,0,0.0131185270425777,0.0443524541691307,0.010126582278481,0.0374926079243051,0,0,0.0834244574145251,0,0,0,0,0,0,0,0.788884174798473,0,0,0.737940250894512,0,2013,29.4502067565918,619.104370117188,69.3800506591797,66.7471533203125,0.0571101169855716,0.0051762687984318,0.099528663816727,6.36248493245261,16608.94140625,51782.6831465428,286096.270764833,619.626342773438,-0.000842399072178983,0.108121575295959,8.48,12,40.4613333333333,82.0250000000001,1.42166666666667,5,0
"57","Chariup",2000-03-14,1,74,3,2000,200,113,2,2,18,"Mar_2000",0.883401062832135,0.768006304176517,0.0284463894967177,0.0764381402679275,0,0,0.00687714910909659,0,0.207964407023375,0.867775555321613,0.109274660490578,0.758500894831035,1.27185655021085,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2000,22.8170719146729,868.839904785156,186.03776550293,66.14162109375,0.0265102536586756,0.101487778958555,0.199190743583267,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.361553224406446,0.43215148899669,132.283333333333,152,73.3693333333333,147.05,4.855,9,1
"58","Chariup",2001-03-13,3,72,3,2001,200,132,0,2,17,"Mar_2001",0.0309471709909347,0.0628841607565012,0.00375117224132541,0.020488573680063,0,0,0.00625195373554236,0,0.176857992803907,0.0323191914938415,0.0322139172544478,0.00010527423939362,0.160220585351716,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2001,20.1944179534912,605.331604003906,131.746475219727,66.14162109375,-0.0609779032251965,0.101487778958555,0.199190743583267,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.0513888775971363,0.43215148899669,145.689666666667,164,74.618,148.025,1.76833333333333,6,1
"59","Chariup",2003-04-01,7,91,4,2003,200,132,1,4,19,"Apr_2003",0.0309471709909347,0.0628841607565012,0.00375117224132541,0.020488573680063,0,0,0.00625195373554236,0,0.176857992803907,0,0,0,0,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2003,22.1145877838135,671.265625,149.911636352539,66.14162109375,0.00998247058820107,0.101446905910243,0.196213107428061,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.0519358872886483,0.43215148899669,140.869333333333,157,90.733,185,2.24233333333333,6,1
"60","Chariup",2005-04-05,11,95,4,2005,200,75,0,3,50,"Apr_2005",0,0,0.00375117224132541,0.020488573680063,0.000625195373554236,0.000630417651694247,0.00625195373554236,0,0.027463342752163,0,0,0,0,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2005,19.2454357147217,564.863891601562,106.108711242676,66.14162109375,-0.0693917881716323,0.101160794572059,0.196077097946257,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.114805560005835,0.43215148899669,79.8713333333333,89,223.541,423.05,0.647333333333333,3,1
"61","Chariup",2005-12-06,12,340,12,2005,200,42,0,1,70,"Dec_2005",0.0034385745545483,0.0133963750985028,0.000625195373554236,0.00819542947202522,0.000625195373554236,0.000630417651694247,0.00625195373554236,0.000312597686777118,0.0322399089047747,0.00252658174544689,0.00252658174544689,0,0.0295717921784882,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2005,25.4669723510742,858.48388671875,106.108711242676,66.14162109375,0.0198074208231144,0.101160794572059,0.196077097946257,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.345324377512249,0.43215148899669,47.9603333333333,55,280.474333333333,529.025,0.459,3,1
"62","Chariup",2006-03-21,13,80,3,2006,200,12,0,0,72,"Mar_2006",0.0034385745545483,0.0133963750985028,0.000625195373554236,0.00819542947202522,0.000625195373554236,0.000630417651694247,0.00625195373554236,0.000312597686777118,0.0322399089047747,0.00252658174544689,0.00252658174544689,0,0.0295717921784882,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2006,29.2165679931641,908.685974121094,315.8095703125,66.14162109375,0.0457315911359239,0.10455325758195,0.196567703577049,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.423995734108718,0.43215148899669,15.977,22,297.598333333333,569,0.462333333333333,3,0
"63","Chariup",2006-11-14,14,318,11,2006,200,4,0,0,86,"Nov_2006",0.0034385745545483,0.0209613869188337,0.000625195373554236,0.000630417651694247,0.000625195373554236,0.000630417651694247,0.00937793060331354,0.000312597686777118,0.0311139580389998,0.00484261501210654,0.00484261501210654,0,0.030802134006427,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2006,24.9065551757812,542.633605957031,315.8095703125,66.14162109375,-0.0386510294384159,0.10455325758195,0.196567703577049,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.149642492485671,0.43215148899669,7.08066666666667,11,333.068333333333,629.025,0.411666666666667,2,0
"64","Chariup",2007-03-20,15,79,3,2007,200,9,0,0,91,"Mar_2007",0.0034385745545483,0.0209613869188337,0.0153172866520788,0.025531914893617,0.000625195373554236,0.000630417651694247,0.00937793060331354,0.000312597686777118,0.0311139580389998,0.00484261501210654,0.00484261501210654,0,0.030802134006427,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2007,27.1456432342529,480.155212402344,81.2485504150391,66.14162109375,-0.108741041484432,0.106923894384043,0.195989663279383,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.247551966638052,0.43215148899669,9.83333333333333,12,381.175666666667,728.025,1.03966666666667,4,0
"65","Chariup",2009-03-10,19,69,3,2009,200,2,3,0,80,"Mar_2009",0.0034385745545483,0.0209613869188337,0.892466395748671,0.786446020488574,0.000625195373554236,0.000630417651694247,0.00937793060331354,0.000312597686777118,0.179405703220741,0.00484261501210654,0.00484261501210654,0,0.0294345799820659,0,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2009,21.9580745697021,766.06396484375,225.181762695312,66.14162109375,-0.0459593629487112,0.107332624867163,0.196188820020596,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.200493733874381,0.43215148899669,2.98,5,335.491333333333,650.025,5.96666666666667,11,0
"66","Chariup",2010-03-23,21,82,3,2010,200,6,1,0,74,"Mar_2010",0.367614879649891,0.382821118991332,0.553923100969053,0.465090622537431,0.000312597686777118,0.000472813238770686,0.0325101594248203,0.000312597686777118,0.707257132202663,0.370775871144331,0.212443415096326,0.158332456048005,1.07612819835353,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2010,18.6720581054688,615.315368652344,104.092529296875,66.14162109375,-0.112273613580902,0.106269925611052,0.193575494977364,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.0357433865533559,0.43215148899669,7.125,10,307.678666666667,595.05,4.67833333333333,11,0
"67","Chariup",2011-04-05,23,95,4,2011,200,15,3,0,68,"Apr_2011",0.414817130353235,0.424743892828999,0.508283838699594,0.423955870764381,0.000312597686777118,0.000315208825847124,0.0340731478587058,0.000312597686777118,0.714290443221424,0.415938519844194,0.256869144120434,0.15906937572376,1.16816754012175,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2011,19.2600536346436,451.489227294922,103.027816772461,66.14162109375,-0.0854955171423743,0.106760402190795,0.195159033944081,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.292474240855474,0.43215148899669,16.961,21,267.661666666667,505.025,8.86033333333333,17,0
"68","Chariup",2012-03-20,25,80,3,2012,200,17,4,0,71,"Mar_2012",0.414817130353235,0.424743892828999,0.508283838699594,0.423955870764381,0.000312597686777118,0.000315208825847124,0.0034385745545483,0,0.714290443221424,0.415938519844194,0.256869144120434,0.15906937572376,1.16816754012175,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2012,25.04128074646,722.571044921875,113.263488769531,66.14162109375,-0.017411671516393,0.107373497915475,0.19540190801873,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,0.132336268923317,0.43215148899669,19.9363333333333,24,275.147,527,10.0616666666667,18,0
"69","Chariup",2013-03-12,27,71,3,2013,200,28,3,0,70,"Mar_2013",0.0472022507033448,0.0419227738376675,0.508283838699594,0.423955870764381,0.000312597686777118,0.000315208825847124,0.0034385745545483,0,0.8506814314825,0.0451626486998631,0.0444257290241078,0.000736919675755343,0.229989581358549,1,0,0,0.276850466213883,0,0,0.245602942866996,0.162974045622928,2013,23.6192989349365,584.146484375,71.968879699707,66.14162109375,-0.0635501538696046,0.108844927654704,0.198549556026192,6.47620533406007,7789.603515625,30381.9134275707,233199.832678425,638.124084472656,-0.0845879373793941,0.43215148899669,32,38,272.626,519,7.56466666666667,15,0
"70","Corbal",2005-12-06,12,340,12,2005,200,36,3,0,45,"Dec_2005",0.0924794607120286,0.18140832975526,0.0969033073520118,0.153392013739802,0,0.0129884070416488,0.0246471455656204,0,0.621066112660381,0.099092124709691,0.0798085720318108,0.0192835526778802,0.403991939705925,1,0.0980743743665705,0.195914867077259,0.771029858891401,0.0638987618638441,0.178768113111745,0.767019489903527,1.25439137382855,2005,18.4376792907715,825.365905761719,96.4898147583008,67.46380859375,0.0285289872871359,0.00864176947871513,0.121660774228133,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,0.34077444853457,0.25025948503223,41.631,49,196.105,379.025,6.967,13,0
"71","Corbal",2006-03-14,13,73,3,2006,200,31,3,0,73,"Mar_2006",0.0924794607120286,0.18140832975526,0.0969033073520118,0.153392013739802,0,0.0129884070416488,0.0246471455656204,0,0.621066112660381,0.099092124709691,0.0798085720318108,0.0192835526778802,0.403991939705925,1,0.0980743743665705,0.195914867077259,0.771029858891401,0.0638987618638441,0.178768113111745,0.767019489903527,1.25439137382855,2006,22.307710647583,882.027954101562,293.976715087891,67.46380859375,0.0730137415782232,0.00797488051572746,0.121635247418601,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,0.432819717287924,0.25025948503223,35.8146666666667,42,258.167,491,6.50133333333333,12,0
"72","Corbal",2006-11-21,14,325,11,2006,200,25,1,1,83,"Nov_2006",0.0924794607120286,0.18140832975526,0.20265430798399,0.258587376556462,0,0.0129884070416488,0.0246471455656204,0,0.621066112660381,0.099092124709691,0.0798085720318108,0.0192835526778802,0.403991939705925,1,0.0980743743665705,0.195914867077259,0.771029858891401,0.0638987618638441,0.178768113111745,0.767019489903527,1.25439137382855,2006,17.6366596221924,518.606567382812,293.976715087891,67.46380859375,-0.000336913863306543,0.00797488051572746,0.121635247418601,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,-0.157544030429289,0.25025948503223,28.58,34,335.332666666667,641.025,4.863,11,1
"73","Corbal",2007-04-17,15,107,4,2007,200,15,2,1,116,"Apr_2007",0.0924794607120286,0.18140832975526,0.20265430798399,0.258587376556462,0,0.0129884070416488,0.0246471455656204,0,0.621066112660381,0.099092124709691,0.0798085720318108,0.0192835526778802,0.403991939705925,1,0,0.195914867077259,0.771029858891401,0,0.178768113111745,0.767019489903527,1.25439137382855,2007,17.8247089385986,462.975708007812,72.7514114379883,67.46380859375,-0.0230719669122629,0.00614093586751139,0.108446395827218,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,-0.247914173270582,0.25025948503223,18.5473333333333,24,435.158333333333,816.025,5.51366666666667,12,1
"74","Corbal",2010-11-09,22,313,11,2010,200,5,6,0,36,"Nov_2010",0,0.00504508372692143,0.37560564567095,0.396736796908544,0,0.0137398024903392,0.0155887929218454,0,0.66105550760686,0,0,0,0,0,0,0.195914867077259,0.771029858891401,0,0.178768113111745,0.767019489903527,1.25439137382855,2010,18.7184543609619,374.093688964844,104.058288574219,67.46380859375,-0.142329133178541,0.0053351117039013,0.0816007011363685,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,-0.39229951707394,0.25025948503223,6.70233333333333,10,153.603333333333,307.025,16.2786666666667,31,0
"75","Corbal",2012-04-17,25,108,4,2012,200,17,8,1,55,"Apr_2012",0,0,0.37560564567095,0.396736796908544,0,0.0306998711893517,0.0155887929218454,0,0.66105550760686,0,0,0,0,0,0,0.195914867077259,0.771029858891401,0,0.178768113111745,0.767019489903527,1.25439137382855,2012,16.3522338867188,682.36962890625,108.155471801758,67.46380859375,0.048763503299388,0.00527953762365233,0.0933770692669977,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,0.108482621473399,0.25025948503223,18.5813333333333,22,162.467333333333,319.05,23.9806666666667,40,1
"76","Corbal",2014-04-08,29,98,4,2014,200,1,21,1,17,"Apr_2014",0,0.00826534993559468,0.907520539287971,0.804100472305711,0.0969033073520118,0.147702876771146,0,0,0.621066112660381,0,0,0,0,0,0,0.195914867077259,0.771029858891401,0,0.178768113111745,0.767019489903527,1.25439137382855,2014,14.4378185272217,615.875122070312,160.455642700195,67.46380859375,0.0390462770162269,0.00527953762365233,0.0924708675286219,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,0.0004649106482187,0.25025948503223,3.81966666666667,9,81.1126666666667,168.025,38.2026666666667,55,1
"77","Corbal",2015-06-16,31,167,6,2015,200,40,5,2,14,"Jun_2015",0,0.00826534993559468,1,0.985294117647059,0.0969033073520118,0.147702876771146,0,0,0.621066112660381,0,0,0,0,0,0,0.195914867077259,0.849302253059952,0,0.178768113111745,0.767019489903527,1.25439137382855,2015,17.5669097900391,639.004577636719,152.221450805664,67.46380859375,0.119562984777256,0.00527953762365233,0.0953256157279182,8.29023169522654,21966.5,49320.7179353866,297908.713066898,615.588928222656,0.0380378014297118,0.25025948503223,44.0566666666667,50,64.5886666666667,138,23.003,42,1
"78","Dordagup",2003-05-13,7,133,5,2003,200,0,0,0,4,"May_2003",0.0625429553264605,0.0816213214880622,0.704238258877434,0.619100499722376,0.00618556701030928,0.0104386451971127,0.0723940435280642,0,0.823790284038112,0.0311947752593162,0.0311947752593162,0,0.285697016317191,0,0.0144853875476493,0.351800084709869,0.339601863617111,0.0275456389452333,0.320081135902637,0.346206896551724,1.6689782194772,2003,20.9075794219971,891.770629882812,144.554901123047,73.9052587890625,0.0427972262096449,0,0.0200705551940268,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.0215644312388427,0.229991252058189,0.143333333333333,1,27.916,63,0.769666666666667,4,0
"79","Dordagup",2004-04-20,9,111,4,2004,200,0,0,1,11,"Apr_2004",0.107445589919817,0.137368128817324,0.659335624284078,0.563464741810106,0,0.00732926152137701,0.0325315005727377,0,0.859160333831365,0.069765655013446,0.0673837879369958,0.00238186707645025,0.44702500132465,1,0.0144853875476493,0.351800084709869,0.339601863617111,0.0275456389452333,0.320081135902637,0.346206896551724,1.6689782194772,2004,16.9506492614746,1015.15899658203,222.713989257812,73.9052587890625,0.0171856414714499,0,0.0193360809520004,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.162911502363109,0.229991252058189,0.0733333333333333,1,43.639,86,0.870333333333333,4,1
"80","Dordagup",2005-04-12,11,102,4,2005,200,0,0,0,19,"Apr_2005",0.107445589919817,0.146918378678512,0.659335624284078,0.557023875624653,0,0.00732926152137701,0.0325315005727377,0,0.859160333831365,0.069765655013446,0.0673837879369958,0.00238186707645025,0.44702500132465,1,0.0144853875476493,0.351800084709869,0.339601863617111,0.0275456389452333,0.320081135902637,0.346206896551724,1.6689782194772,2005,18.127311706543,803.659057617188,150.518203735352,73.9052587890625,-0.0104826428854105,0,0.0196747763278571,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,-0.079371443066551,0.229991252058189,0.0596666666666667,1,62.9556666666667,123,0.841,4,0
"81","Dordagup",2006-02-28,13,59,2,2006,200,0,1,0,7,"Feb_2006",0.107445589919817,0.146918378678512,0.659335624284078,0.557023875624653,0,0.0132148806218767,0.0325315005727377,0,0.859160333831365,0.069765655013446,0.0673837879369958,0.00238186707645025,0.44702500132465,1,0.0144853875476493,0.351800084709869,0.353748411689962,0.0275456389452333,0.318782961460446,0.347505070993915,1.6689782194772,2006,20.5811176300049,1109.822265625,331.119750976562,73.9052587890625,0.00439546127181361,0,0.0203597782116123,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.271352647830972,0.229991252058189,0.0663333333333333,1,35.0373333333333,74.0250000000001,2.015,5,0
"82","Dordagup",2007-03-06,15,65,3,2007,200,0,1,0,1,"Mar_2007",0.243528064146621,0.268406440866185,0.616265750286369,0.527706829539145,0,0.0125485841199334,0.244215349369989,0,0.923083822995205,0.172493276988091,0.150902804456396,0.0215904725316942,0.830620788083686,1,0,0.337653536637018,0.459466327827192,0.00186612576064909,0.27789046653144,0.388397565922921,1.6689782194772,2007,15.0570192337036,692.00244140625,139.021789550781,73.9052587890625,-0.0800981213442997,0,0.0207936127379906,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,-0.207279252329757,0.229991252058189,0.082,1,22.1263333333333,50,2.36166666666667,6,0
"83","Dordagup",2008-03-04,17,64,3,2008,200,1,1,1,11,"Mar_2008",0.243528064146621,0.259078289838978,0.649026345933562,0.594225430316491,0.0142038946162658,0.0484175458078845,0.244215349369989,0,0.923083822995205,0.172493276988091,0.150902804456396,0.0215904725316942,0.830620788083686,1,0,0.231935620499788,0.459466327827192,0,0.192819472616633,0.473468559837728,1.6689782194772,2008,12.8085880279541,924.165588378906,191.812149047852,73.9052587890625,0.013831860650534,0,0.0207745849078863,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.0586743519315849,0.229991252058189,1.09766666666667,2,36.313,76,3.13033333333333,7,1
"84","Dordagup",2009-03-24,19,83,3,2009,200,0,0,0,19,"Mar_2009",0.243528064146621,0.259078289838978,0.649026345933562,0.594225430316491,0.583963344788087,0.509050527484731,0.0437571592210767,0,0.937963007782178,0.172493276988091,0.150902804456396,0.0215904725316942,0.830620788083686,1,0,0.231935620499788,0.644980940279543,0,0.192819472616633,0.473468559837728,1.6689782194772,2009,20.3183269500732,1078.98840332031,306.803253173828,73.9052587890625,0.0579455284562915,0,0.0208126405680949,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.236031034904199,0.229991252058189,0.14,1,56.1323333333333,113,2.11466666666667,7,0
"85","Dordagup",2012-03-13,25,73,3,2012,200,0,1,0,9,"Mar_2012",0,0,0.649026345933562,0.594225430316491,0.583963344788087,0.509050527484731,0.0437571592210767,0,0.863593061762267,0,0,0,0,0,0,0.0441338415925455,0.647268106734435,0,0.062474645030426,0.603813387423935,1.6689782194772,2012,20.0496482849121,876.100036621094,158.704895019531,73.9052587890625,0.0171186297378127,0,0.0169157409627321,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,0.00361304311711615,0.229991252058189,0.115333333333333,1,36.069,77,4.07933333333333,10,0
"86","Dordagup",2013-05-07,27,127,5,2013,200,0,0,0,4,"May_2013",0.013745704467354,0.0410882842865075,0.665292096219931,0.611104941699056,0.61397479954181,0.524930594114381,0.0437571592210767,0,0.903368635127283,0.0114483288513254,0.00414905877833269,0.0072992700729927,0.100517487714865,1,0,0.0441338415925455,0.647268106734435,0,0.0623529411764706,0.60393509127789,1.6689782194772,2013,19.9973850250244,863.966369628906,108.892044067383,73.9052587890625,0.115361938000196,0,0.0174523257716736,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,-0.0102866326564002,0.229991252058189,0.358666666666667,2,23.0426666666667,52,1.38066666666667,5,0
